Episode no = 2640; won: False; Q(s,a) = 140.5091230872981; reward = -333.0; and epsilon = 0.648, win percentage = 0.0, 2024-05-06 09:24:53
Episode no = 2650; won: False; Q(s,a) = 137.32200277927998; reward = -459.0; and epsilon = 0.6466666666666667, win percentage = 0.0, 2024-05-06 09:25:06
Episode no = 2660; won: False; Q(s,a) = 135.37817682543277; reward = -416.0; and epsilon = 0.6453333333333333, win percentage = 0.0, 2024-05-06 09:25:27
Episode no = 2670; won: False; Q(s,a) = 140.22108217941565; reward = -350.0; and epsilon = 0.644, win percentage = 0.0, 2024-05-06 09:25:37
Episode no = 2680; won: False; Q(s,a) = 141.79215340760885; reward = -341.0; and epsilon = 0.6426666666666667, win percentage = 0.0, 2024-05-06 09:25:48
Episode no = 2690; won: False; Q(s,a) = 135.50228727784986; reward = -392.0; and epsilon = 0.6413333333333333, win percentage = 0.0, 2024-05-06 09:26:07
Episode no = 2700; won: False; Q(s,a) = 135.92905999238454; reward = -320.0; and epsilon = 0.64, win percentage = 0.0, 2024-05-06 09:26:20
Episode no = 2710; won: False; Q(s,a) = 136.78384384196684; reward = -347.0; and epsilon = 0.6386666666666667, win percentage = 0.0, 2024-05-06 09:26:37
Episode no = 2720; won: False; Q(s,a) = 130.3785852357784; reward = -428.0; and epsilon = 0.6373333333333333, win percentage = 0.0, 2024-05-06 09:26:47
Episode no = 2730; won: False; Q(s,a) = 134.06876672773126; reward = -430.0; and epsilon = 0.636, win percentage = 0.0, 2024-05-06 09:27:03
Episode no = 2740; won: False; Q(s,a) = 143.50594345775028; reward = -404.0; and epsilon = 0.6346666666666667, win percentage = 0.0, 2024-05-06 09:27:13
Episode no = 2750; won: False; Q(s,a) = 137.74163665702767; reward = -285.0; and epsilon = 0.6333333333333333, win percentage = 0.0, 2024-05-06 09:27:31
Episode no = 2760; won: False; Q(s,a) = 146.3692230212274; reward = -345.0; and epsilon = 0.632, win percentage = 0.0, 2024-05-06 09:27:42
Episode no = 2770; won: False; Q(s,a) = 143.29439857738936; reward = -220.0; and epsilon = 0.6306666666666667, win percentage = 0.0, 2024-05-06 09:27:59
Episode no = 2780; won: False; Q(s,a) = 137.38277397195708; reward = -454.0; and epsilon = 0.6293333333333333, win percentage = 0.0, 2024-05-06 09:28:10
Episode no = 2790; won: False; Q(s,a) = 136.93747978587888; reward = -441.0; and epsilon = 0.628, win percentage = 0.0, 2024-05-06 09:28:19
Episode no = 2800; won: False; Q(s,a) = 136.8898114078737; reward = -191.0; and epsilon = 0.6266666666666667, win percentage = 0.0, 2024-05-06 09:28:37
Episode no = 2810; won: False; Q(s,a) = 165.1009398115566; reward = -271.0; and epsilon = 0.6253333333333333, win percentage = 0.0, 2024-05-06 09:29:03
Episode no = 10; won: False; Q(s,a) = 154.1738104387013; reward = -97.0; and epsilon = 0.0, win percentage = 0.2, 2024-05-06 09:42:50
Episode no = 20; won: False; Q(s,a) = 154.16460788168322; reward = -72.0; and epsilon = 0.0, win percentage = 0.2, 2024-05-06 09:43:22
Episode no = 10; won: False; Q(s,a) = 232.29083437399828; reward = 26.0; and epsilon = 0.0, win percentage = 0.2, 2024-05-06 11:01:51
Episode no = 20; won: False; Q(s,a) = 179.70517518562096; reward = -74.0; and epsilon = 0.0, win percentage = 0.0, 2024-05-06 11:02:17
Episode no = 10; won: True; Q(s,a) = 223.93471215755008; reward = 785.0; and epsilon = 0.0, win percentage = 0.8, 2024-05-06 11:08:09
Episode no = 20; won: True; Q(s,a) = 219.95832957550326; reward = 784.0; and epsilon = 0.0, win percentage = 1.0, 2024-05-06 11:08:10
Episode no = 10; won: True; Q(s,a) = 225.6678209291488; reward = 779.0; and epsilon = 0.0, win percentage = 1.0, 2024-05-06 11:09:43
Episode no = 20; won: False; Q(s,a) = 218.08669335957808; reward = 166.0; and epsilon = 0.0, win percentage = 0.8, 2024-05-06 11:09:44
Episode no = 10; won: True; Q(s,a) = 217.09499918466878; reward = 739.0; and epsilon = 0.0, win percentage = 1.0, 2024-05-06 11:12:28
Episode no = 20; won: True; Q(s,a) = 207.45931461208173; reward = 657.0; and epsilon = 0.0, win percentage = 1.0, 2024-05-06 11:12:30
Episode no = 30; won: True; Q(s,a) = 218.0951599629241; reward = 748.0; and epsilon = 0.0, win percentage = 1.0, 2024-05-06 11:14:23
Episode no = 10; won: True; Q(s,a) = 218.01721357036703; reward = 656.0; and epsilon = 0.0, win percentage = 1.0, 2024-05-13 06:37:11
Episode no = 20; won: True; Q(s,a) = 216.93332947564585; reward = 627.0; and epsilon = 0.0, win percentage = 0.8, 2024-05-13 06:37:13
